143524,67,112,120,
143646,69,112,119,
143766,72,112,239,
144005,74,112,959,
144964,76,112,481,
145445,76,112,480,
145925,79,112,1920,
148086,88,112,238,
148324,84,112,240,
148566,88,112,239,
148805,84,112,240,
149045,88,112,240,
149285,84,112,239,
149526,88,112,238,
149764,84,112,120,
149886,81,112,118,
150006,79,112,238,
151926,88,112,239,
152165,84,112,240,
152405,88,112,240,
152645,84,112,239,
152886,88,112,238,
153124,84,112,240,
153366,88,112,239,
153605,84,112,959,
155765,88,112,240,
156005,84,112,239,
156246,88,112,238,
156484,84,112,240,
156726,88,112,239,
156965,84,112,240,
157205,88,112,240,
157445,84,112,118,
157565,81,112,120,
157686,79,112,239,
158645,88,112,240,
158885,86,112,240,
159125,86,112,2159,
162606,67,112,118,
162724,69,112,120,
162846,72,112,358,
163204,74,112,1440,
164644,76,112,481,
165125,74,112,118,
165245,72,112,120,
165365,69,112,1199,
166564,67,112,119,
166686,69,112,119,
166805,72,112,240,
167045,74,112,959,
168004,76,112,481,
168485,76,112,480,
168965,74,112,959,
170285,67,112,120,
170405,69,112,118,
170525,72,112,359,
170884,74,112,1441,
172325,76,112,479,
172804,74,112,120,
172926,72,112,118,
173046,69,112,1198,
174244,67,112,120,
174366,69,112,118,
174486,72,112,238,
174724,74,112,961,
175685,76,112,479,
176164,76,112,481,
176645,74,112,1920,
