{190320,53,72,227},
{190560,65,80,227},
{190560,46,72,455},
{190560,53,72,455},
{190800,58,80,227},
{191040,58,80,455},
{191040,46,72,455},
{191040,53,72,455},
{191520,58,80,227},
{191520,63,80,227},
{191520,30,72,227},
{191760,65,80,227},
{191760,37,72,227},
{192000,66,80,227},
{192000,42,72,227},
{192240,65,80,227},
{192240,49,72,227},
{192480,65,80,227},
{192480,42,72,455},
{192480,49,72,455},
{192720,58,80,227},
{192960,58,80,455},
{192960,42,72,455},
{192960,49,72,455},
{193440,34,72,227},
{193440,58,80,341},
{193440,63,80,341},
{193680,41,72,227},
{193800,63,80,113},
{193920,63,80,227},
{193920,46,72,227},
{194160,63,80,227},
{194160,53,72,227},
{194400,65,80,227},
{194400,46,72,455},
{194400,53,72,455},
{194640,58,80,227},
{194880,58,80,455},
{194880,46,72,455},
{194880,53,72,455},
{195360,29,72,227},
{195360,58,80,341},
{195360,63,80,341},
{195600,36,72,227},
{195720,61,80,113},
{195840,58,80,227},
{195840,61,80,227},
{195840,41,72,227},
{196080,63,80,227},
{196080,48,72,227},
{196320,57,80,227},
{196320,65,80,227},
{196320,41,72,455},
{196320,48,72,455},
{196560,58,80,227},
{196800,58,80,227},
{196800,41,72,455},
{196800,48,72,455},
{197040,58,80,227},
{197280,58,80,341},
{197280,63,80,341},
{197280,46,72,911},
{197280,53,72,911},
{197640,63,80,113},
{197760,63,80,227},
{198000,63,80,227},
{198240,65,80,227},
{198240,46,72,455},
{198240,53,72,455},
{198480,58,80,227},
{198720,58,80,227},
{198720,46,72,455},
{198720,53,72,455},
{198960,58,80,227},
{199200,58,80,1367},
{199200,46,72,2279},
{199200,53,72,2279},
{200880,89,64,227},
{201120,89,64,227},
{201360,89,64,227},
{201600,89,64,227},
{201840,87,64,227},
{202080,85,64,227},
{202320,87,64,227},
{202560,42,58,227},
{202560,87,64,455},
{202560,82,64,480},
{202800,49,58,227},
{203040,54,58,227},
{203040,82,64,960},
{203280,61,58,227},
{203520,66,58,227},
{203520,87,64,455},
{203760,73,58,227},
{204000,70,58,455},
{204000,82,64,683},
{204480,81,64,911},
{204480,69,58,1823},
{204720,89,64,227},
{204960,89,64,227},
{205200,89,64,227},
{205440,89,64,227},
{205680,87,64,227},
{205920,85,64,227},
{206160,87,64,227},
{206400,58,58,227},
{206400,81,64,1367},
{206400,87,64,1367},
{206640,65,58,227},
{206880,69,58,227},
{207120,65,58,227},
{207360,58,58,227},
{207600,60,58,1367},
{207840,82,64,683},
{207840,85,64,683},
{208560,89,64,227},
{208800,89,64,227},
{209040,89,64,227},
{209280,89,64,227},
{209520,87,64,227},
{209760,85,64,227},
{210000,87,64,227},
{210240,42,58,227},
{210240,87,64,455},
{210240,82,64,480},
{210480,49,58,227},
{210720,54,58,227},
{210720,82,64,960},
{210960,61,58,227},
{211200,66,58,227},
{211200,87,64,455},
{211440,73,58,227},
{211680,70,58,455},
{211680,82,64,683},
{212160,81,64,911},
{212160,69,58,1823},
{212400,89,64,227},
{212640,89,64,227},
{212880,89,64,227},
{213120,89,64,227},
{213360,87,64,227},
{213600,85,64,227},
{213840,87,64,227},
{214080,69,58,227},
{214080,81,64,1367},
{214080,87,64,1367},
{214320,65,58,227},
{214560,63,58,227},
{214800,65,58,227},
{215040,69,58,227},
{215280,65,58,227},
{215520,63,58,227},
{215520,82,64,911},
{215520,85,64,911},
{215760,65,58,227},
{216000,70,58,911},
{216720,444444,0,0},
{216720,85,64,227},
{216960,84,64,227},
{217200,80,64,227},
{217440,82,64,227},
{217680,77,64,227},
{217920,44,58,227},
{217920,68,64,683},
{217920,75,64,683},
{218160,51,58,227},
{218400,56,58,227},
{218640,85,64,227},
{218640,63,58,227},
{218880,84,64,227},
{218880,68,58,227},
{219120,80,64,227},
{219120,63,58,227},
{219360,82,64,227},
{219360,60,58,227},
{219600,77,64,227},
{219600,56,58,227},
{219840,42,58,227},
{219840,66,64,683},
{219840,73,64,683},
{220080,49,58,227},
{220320,54,58,227},
{220560,461538,0,0},
{220560,85,64,227},
{220560,61,58,227},
{220800,84,64,227},
{220800,66,58,227},
{221040,80,64,227},
{221040,61,58,227},
{221280,82,64,227},
{221280,58,58,227},
{221520,77,64,227},
{221520,54,58,227},
{221760,44,58,227},
{221760,68,64,683},
{221760,75,64,683},
{222000,51,58,227},
{222240,56,58,227},
{222480,85,64,227},
{222480,63,58,227},
{222720,84,64,227},
{222720,68,58,227},
{222960,80,64,227},
{222960,63,58,227},
{223200,82,64,227},
{223200,60,58,227},
{223440,77,64,227},
{223440,56,58,227},
{223680,500000,0,0},
{223680,45,58,227},
{223680,69,64,1823},
{223920,51,58,227},
{224160,57,58,227},
{224400,63,58,227},
{224640,57,48,911},
{225600,545456,0,0},
{225600,46,58,227},
{225600,70,64,960},
{225840,53,58,227},
{226080,58,58,227},
{226320,65,58,227},
{226560,70,48,1823},
